iter	Logloss
499	0.09210886972
500	0.09194156655
501	0.09193629705
502	0.091506572
503	0.0912825355
504	0.09096607575
505	0.09077856338
506	0.09065006539
507	0.09050362768
508	0.09031884268
509	0.0900464026
510	0.08970278324
511	0.08930143122
512	0.08912355329
513	0.08886131162
514	0.08858690254
515	0.08850298593
516	0.08835917244
517	0.08804559602
518	0.08795870317
519	0.08795134216
520	0.08784315388
521	0.08762678866
522	0.08738131471
523	0.08709515035
524	0.08674655531
525	0.08653428045
526	0.0863421761
527	0.08614858177
528	0.08604500145
529	0.08590948397
530	0.08581468181
531	0.08557823843
532	0.08544992852
533	0.08520748908
534	0.08501305522
535	0.08488370671
536	0.08460363977
537	0.08442745133
538	0.08419154116
539	0.08395510758
540	0.08368460088
541	0.08367657051
542	0.08367295095
543	0.0836146756
544	0.08345035041
545	0.08330299204
546	0.08303332101
547	0.08273920346
548	0.08259359969
549	0.08249211069
550	0.08229680496
551	0.08218152763
552	0.08204897736
553	0.08186143226
554	0.081671491
555	0.08134124498
556	0.08114715655
557	0.08097242259
558	0.0808339532
559	0.08063493802
560	0.08045708883
561	0.08023953078
562	0.08005294817
563	0.08000217147
564	0.07978769111
565	0.07961909401
566	0.07961101547
567	0.07946324677
568	0.07914521913
569	0.07896204422
570	0.07887435971
571	0.07872114091
572	0.07862917248
573	0.07847334531
574	0.07837752424
575	0.07809247167
576	0.07798155771
577	0.07778324087
578	0.07755978537
579	0.07741563319
580	0.07724221157
581	0.07719531836
582	0.07707035217
583	0.07675612679
584	0.07665205966
585	0.07653109041
586	0.07645358289
587	0.07626996861
588	0.07621028314
589	0.07608367552
590	0.07591543328
591	0.07576263947
592	0.0756252401
593	0.07550451658
594	0.07546830518
595	0.07519658564
596	0.07518980148
597	0.07498928404
598	0.07481768911
599	0.07471546621
600	0.0745467101
601	0.07444233258
602	0.07422466592
603	0.07410664022
604	0.07377728108
605	0.07355228154
606	0.07345609842
607	0.07337095467
608	0.07312449753
609	0.07298373842
610	0.07268702641
611	0.07254911218
612	0.07239516769
613	0.07220336266
614	0.07203189246
615	0.07185231289
616	0.07174011762
617	0.07168850364
618	0.07156889412
619	0.0714376816
620	0.07129198951
621	0.07117933656
622	0.07111059581
623	0.07105205972
624	0.07089157715
625	0.07076848781
626	0.07076092221
627	0.07064638489
628	0.07031663423
629	0.07019942436
630	0.07004425848
631	0.06995291777
632	0.06994842855
633	0.06994475823
634	0.06990508641
635	0.06975950656
636	0.06964271259
637	0.06950512488
638	0.06937094808
639	0.06918011839
640	0.06902042491
641	0.06888442159
642	0.06873899764
643	0.06856641119
644	0.06846098301
645	0.06835632164
646	0.06818913001
647	0.0681055857
648	0.06789972363
649	0.06778700927
650	0.06752889045
651	0.06732862531
652	0.06720014114
653	0.06710807084
654	0.06697921792
655	0.06668514946
656	0.06654875665
657	0.06642007653
658	0.06629843163
659	0.06605580513
660	0.06589789547
661	0.0658405536
662	0.06565790697
663	0.06552481653
664	0.06544986625
665	0.06538641355
666	0.06517160259
667	0.06506285174
668	0.06487875045
669	0.06480822669
670	0.06467686041
671	0.06456626908
672	0.06436966626
673	0.06426770887
674	0.06411945173
675	0.06390236906
676	0.06371192042
677	0.06363925131
678	0.06356722723
679	0.06341793611
680	0.06329294565
681	0.06322712665
682	0.06315548923
683	0.06297718711
684	0.06286866951
685	0.0628275427
686	0.06272810643
687	0.0625969572
688	0.06249466201
689	0.06229074987
690	0.06218163004
691	0.06202863303
692	0.06180757595
693	0.06166139051
694	0.0616016322
695	0.06144334792
696	0.06128350963
697	0.06125246812
698	0.06111908082
699	0.06110276384
700	0.06093426789
701	0.06080341053
702	0.06064982007
703	0.06055527356
704	0.06045956464
705	0.06031451452
706	0.0602634127
707	0.060120226
708	0.05993917321
709	0.05976169785
710	0.05963548311
711	0.05955747128
712	0.05943897947
713	0.05929067104
714	0.05918416811
715	0.05901769398
716	0.05890112483
717	0.05868320945
718	0.05855320264
719	0.05843869621
720	0.05830831926
721	0.05818014281
722	0.05807848703
723	0.0579579821
724	0.05783514878
725	0.05776538064
726	0.05759792441
727	0.05745317249
728	0.05726049761
729	0.05712507539
730	0.05694918675
731	0.05677442192
732	0.0567723883
733	0.05669505448
734	0.05658911026
735	0.05644068049
736	0.05628661766
737	0.05615654158
738	0.05605333921
739	0.05592138718
740	0.05582298103
741	0.05574095243
742	0.05557165912
743	0.05552218793
744	0.05539658291
745	0.05523136969
746	0.05509472941
747	0.05500911117
748	0.05491951312
749	0.05483768796
750	0.05477550602
751	0.05465993079
752	0.05458562975
753	0.05440468512
754	0.05421235022
755	0.05405235655
756	0.05396540306
757	0.05393076786
758	0.05379902579
759	0.05368009987
760	0.05350701625
761	0.05336531337
762	0.05323563564
763	0.05314358378
764	0.05300255155
765	0.0528959484
766	0.0527968993
767	0.05272952978
768	0.0525979398
769	0.05249313117
770	0.05235765134
771	0.05227094267
772	0.05220473088
773	0.05216828726
774	0.05207422027
775	0.05194874252
776	0.05187688529
777	0.05181194283
778	0.0516893529
779	0.05158883053
780	0.0514902779
781	0.05136978008
782	0.05130405356
783	0.05116870619
784	0.05110433119
785	0.05103490332
786	0.05093993413
787	0.05085060855
788	0.05077543679
789	0.05071128388
790	0.05065777839
791	0.05060373427
792	0.05045445845
793	0.05031996097
794	0.05019086996
795	0.05005512698
796	0.05001627161
797	0.04975663155
798	0.0495732824
799	0.04946971732
800	0.04935410294
801	0.04918989463
802	0.04909460394
803	0.04902944951
804	0.04898165957
805	0.04883313156
806	0.04871920792
807	0.04857126888
808	0.04840079233
809	0.04833632679
810	0.0482915316
811	0.0480921135
812	0.04808963067
813	0.04800717842
814	0.04787854174
815	0.04777250713
816	0.04757724545
817	0.04748705215
818	0.04734827658
819	0.04725297349
820	0.04717380182
821	0.04704747339
822	0.04696692572
823	0.04686049602
824	0.04674648421
825	0.04665785961
826	0.0465321474
827	0.04641706196
828	0.04632177062
829	0.04624317314
830	0.04615466583
831	0.046057648
832	0.04598815384
833	0.04579933505
834	0.04571485659
835	0.0456560764
836	0.04556204038
837	0.04542408392
838	0.04533630628
839	0.04526809414
840	0.04521444276
841	0.04511738932
842	0.0449806564
843	0.04486306508
844	0.04477653778
845	0.04468696501
846	0.04448113294
847	0.04440024171
848	0.04434805588
849	0.04428788781
850	0.04418886441
851	0.04408500716
852	0.04401486246
853	0.04390882577
854	0.04379062693
855	0.0437140275
856	0.04361682135
857	0.04351179389
858	0.0433107156
859	0.04326568316
860	0.04308147322
861	0.04289415351
862	0.04281611803
863	0.04271952811
864	0.04265161352
865	0.04260283906
866	0.04251505179
867	0.04241766892
868	0.04222408857
869	0.04217070669
870	0.04210891258
871	0.04203896271
872	0.0419513102
873	0.04179302218
874	0.04170900059
875	0.0416238654
876	0.04155834202
877	0.04142246159
878	0.04132280738
879	0.04127150527
880	0.04120425486
881	0.04113864375
882	0.04104897792
883	0.04096799542
884	0.04085130456
885	0.04077435525
886	0.04068662938
887	0.04060757356
888	0.04055550954
889	0.04051244555
890	0.04041697891
891	0.04031156956
892	0.04023809799
893	0.04009727512
894	0.04001997871
895	0.03985982902
896	0.03975735629
897	0.03969977085
898	0.03959653781
899	0.03954329149
900	0.03947875885
901	0.03938257751
902	0.03930182197
903	0.03916755179
904	0.03907627815
905	0.03895905247
906	0.03884437043
907	0.03876260491
908	0.03866344534
909	0.0386025729
910	0.03852604183
911	0.03846509826
912	0.03839860817
913	0.03828354321
914	0.03824279935
915	0.0381954069
916	0.03808988533
917	0.03798260613
918	0.03792035936
919	0.03785792597
920	0.03779579062
921	0.03773145565
922	0.03765355726
923	0.03759162653
924	0.03752164539
925	0.03748107783
926	0.03740543427
927	0.03731392149
928	0.03726721526
929	0.0371933444
930	0.03714940181
931	0.03706552436
932	0.03698649794
933	0.03688631849
934	0.03681453085
935	0.03673089171
936	0.03666061516
937	0.03658578091
938	0.03647815624
939	0.03638848223
940	0.03636330207
941	0.03629495296
942	0.03621669061
943	0.03615238588
944	0.03607268754
945	0.03602520511
946	0.03599327548
947	0.03592612629
948	0.03585483838
949	0.03578054172
950	0.03572229589
951	0.03569125035
952	0.03559339073
953	0.03552763029
954	0.03546697709
955	0.03539656789
956	0.03534862739
957	0.03529745027
958	0.03523257134
959	0.03515811051
960	0.03508329723
961	0.03502633108
962	0.03495647702
963	0.0348856723
964	0.03480700609
965	0.03474513546
966	0.03467735439
967	0.03463419126
968	0.03458056343
969	0.03448357555
970	0.03441986054
971	0.03438705995
972	0.03430211719
973	0.03423778599
974	0.03417536432
975	0.03411950681
976	0.03406637253
977	0.03399722802
978	0.03390699225
979	0.03385162603
980	0.03379318918
981	0.03376083647
982	0.03371086746
983	0.0336573862
984	0.03359977006
985	0.03353852544
986	0.03347697729
987	0.03342784238
988	0.03334606241
989	0.03328283527
990	0.03323032717
991	0.03308253234
992	0.03303792784
993	0.03299121333
994	0.03294804218
995	0.03288948602
996	0.03284432454
997	0.03279537075
998	0.03274885147
999	0.03270230964
1000	0.03264983529
1001	0.03256542312
1002	0.03250596508
1003	0.0324712665
1004	0.03238113932
1005	0.03231331862
1006	0.03225820555
1007	0.03220994058
1008	0.03215445043
1009	0.03211483194
1010	0.03199765666
1011	0.03194622131
1012	0.03186336864
1013	0.03180740937
1014	0.03174952105
1015	0.03171091466
1016	0.03166582615
1017	0.03160803423
1018	0.03155281068
1019	0.03145685156
1020	0.03140316702
1021	0.0313646916
1022	0.03123677838
1023	0.03118188818
1024	0.03115415215
1025	0.03111454391
1026	0.03107189211
1027	0.03099089633
1028	0.03093663722
1029	0.03088094252
1030	0.03082743215
1031	0.03078474677
1032	0.03065319521
1033	0.03061682504
1034	0.03057922828
1035	0.03053322183
1036	0.03044523932
1037	0.03041683131
1038	0.03036617664
1039	0.03032380791
1040	0.03026993705
1041	0.03014195263
1042	0.03008062952
1043	0.03003902048
1044	0.02997240596
1045	0.02993525079
1046	0.02988520925
1047	0.02982394308
1048	0.0297828675
1049	0.02973502578
1050	0.02967224601
1051	0.02962862697
1052	0.02953224381
1053	0.02949839786
1054	0.02943320165
1055	0.02939750208
1056	0.02934379259
1057	0.02928749037
1058	0.02924706614
1059	0.02916755271
1060	0.02911836683
1061	0.02907800118
1062	0.02902367681
1063	0.02896886464
1064	0.02887743276
1065	0.02883736467
1066	0.02878830977
1067	0.02871401698
1068	0.02859260386
1069	0.02847400801
1070	0.0283985225
1071	0.0283547691
1072	0.02828586404
1073	0.0282385434
1074	0.02819200903
1075	0.02812623146
1076	0.02807218755
1077	0.02796475525
1078	0.02791418779
1079	0.02786180115
1080	0.02775086085
1081	0.02765928462
1082	0.02759431815
1083	0.02748346961
1084	0.02744307514
1085	0.0274077831
1086	0.02736442354
1087	0.02731582621
1088	0.02725954426
1089	0.02714415391
1090	0.02710990958
1091	0.02707413066
1092	0.02702347979
1093	0.02696423749
1094	0.02692957795
1095	0.02683999486
1096	0.02677313708
1097	0.02672077454
1098	0.02667140487
1099	0.02663333096
1100	0.02659870111
1101	0.02653079095
1102	0.02649214018
1103	0.02638359985
1104	0.02632829581
1105	0.02627452984
1106	0.02622877642
1107	0.02619056128
1108	0.02613875598
1109	0.02610606122
1110	0.0260549962
1111	0.02601417091
1112	0.02598744184
1113	0.02594618755
1114	0.02590151792
1115	0.02584912877
1116	0.02574711183
1117	0.02569409521
1118	0.02565688797
1119	0.02563441618
1120	0.02560949988
1121	0.02557513384
1122	0.02552662321
1123	0.02548792373
1124	0.02542533884
1125	0.02537537936
1126	0.02531941088
1127	0.0252733514
1128	0.02522969219
1129	0.02515071216
1130	0.02512208463
1131	0.02508083071
1132	0.02502193789
1133	0.02497743051
1134	0.02493485537
1135	0.02487295596
1136	0.02482032066
1137	0.02479698117
1138	0.02477127894
1139	0.02473701834
1140	0.02470525662
1141	0.02466015643
1142	0.02458918655
1143	0.02456235229
1144	0.02452985169
1145	0.0244382954
1146	0.02441904611
1147	0.02436010812
1148	0.02431417905
1149	0.02425614081
1150	0.02416446483
1151	0.02410986779
1152	0.02406840406
1153	0.02400708065
1154	0.02395023563
1155	0.02392534538
1156	0.02389309506
1157	0.02385872933
1158	0.02380896211
1159	0.02377311874
1160	0.02373350819
1161	0.02370659811
1162	0.023678201
1163	0.02363505774
1164	0.02360889308
1165	0.02357551779
1166	0.02349013829
1167	0.02343397381
1168	0.02339093359
1169	0.02335481435
1170	0.02330552405
1171	0.02327657057
1172	0.02323779198
1173	0.02321194655
1174	0.02312656131
1175	0.02309298715
1176	0.02305632355
1177	0.0230245956
1178	0.02295580442
1179	0.02288855568
1180	0.02285712204
1181	0.02281497905
1182	0.02276595091
1183	0.02270049793
1184	0.02266158753
1185	0.02262932617
1186	0.02259222577
1187	0.02251533376
1188	0.02246105054
1189	0.02243310412
1190	0.02239470587
1191	0.02237372363
1192	0.02229424207
1193	0.02225748565
1194	0.02223704011
1195	0.02217477963
1196	0.02214408452
1197	0.02210769868
1198	0.02205890733
1199	0.02201446238
1200	0.02197717816
1201	0.02193903107
1202	0.02191124605
1203	0.02185320296
1204	0.02181385369
1205	0.02178860933
1206	0.02176380418
1207	0.02173046025
1208	0.02169623395
1209	0.02164939055
1210	0.02160850199
1211	0.02157825442
1212	0.02153836984
1213	0.02149525826
1214	0.02146614692
1215	0.02143677557
1216	0.02141037127
1217	0.0213683502
1218	0.02131282081
1219	0.02129187456
1220	0.02126587491
1221	0.02122384874
1222	0.0211936611
1223	0.02115342473
1224	0.02112345765
1225	0.02106497916
1226	0.02103555172
1227	0.02099194574
1228	0.02094029111
1229	0.02091423101
1230	0.02088338903
1231	0.0208583084
1232	0.02083776694
1233	0.02081043392
1234	0.02075487195
1235	0.0207291785
1236	0.02070191446
1237	0.02063106722
1238	0.02060480394
1239	0.02057041858
1240	0.02053993965
1241	0.0204994027
1242	0.02047694804
1243	0.02042346833
1244	0.0203976484
1245	0.02034518367
1246	0.02030925495
1247	0.02028196302
1248	0.02024455197
1249	0.02021338699
1250	0.0201961251
1251	0.02016676771
1252	0.02014029166
1253	0.02011787176
1254	0.02008520297
1255	0.02003521937
1256	0.02001269342
1257	0.0199657456
1258	0.01992884498
1259	0.01989389185
1260	0.01987121009
1261	0.01985050417
1262	0.01983320756
1263	0.01980643761
1264	0.01974087431
1265	0.01971572703
1266	0.01969056822
1267	0.01967165634
1268	0.01964379289
1269	0.01961321895
1270	0.01958991349
1271	0.0195445678
1272	0.01951400487
1273	0.01946667001
1274	0.01943890771
1275	0.01940598716
1276	0.01937195748
1277	0.01933787071
1278	0.0193099194
1279	0.01927474531
1280	0.01922293884
1281	0.01917896006
1282	0.0191399463
1283	0.01909874533
1284	0.01907852194
1285	0.01904511655
1286	0.01902075847
1287	0.01899667349
1288	0.01897386358
1289	0.0189471081
1290	0.01890454659
1291	0.01886678495
1292	0.01883115984
1293	0.01881537712
1294	0.01877044098
1295	0.01873663221
1296	0.01870961574
1297	0.01867412847
1298	0.0186369208
1299	0.01861641622
1300	0.0186001158
1301	0.018566566
1302	0.01853410316
1303	0.01850671248
